Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:00.5,8.999406,290.10107,-23.313751,4.164399,0,0,0,-68.89939665,-25.01047593,-9.686981531
00:00.6,10.182656,288.59137,-23.948084,3.3653476,0,0,0,-106.7179765,-2.056029734,-9.170602154
00:00.6,10.182656,288.59137,-23.948084,3.3653476,0,0,0,-106.7179765,-2.056029734,-9.170602154
00:00.6,10.182656,288.59137,-23.948084,3.3653476,0,0,0,-106.7179765,-2.056029734,-9.170602154
00:00.6,10.182656,288.59137,-23.948084,3.3653476,0,0,0,-106.7179765,-2.056029734,-9.170602154
00:00.6,10.182656,288.59137,-23.948084,3.3653476,0,0,0,-106.7179765,-2.056029734,-9.170602154
00:00.6,10.182656,288.59137,-23.948084,3.3653476,0,0,0,-106.7179765,-2.056029734,-9.170602154
00:00.6,10.823934,287.96747,-24.404964,2.384796,0,0,0,-87.79491008,-13.85568845,0.227991288
00:00.6,10.823934,287.96747,-24.404964,2.384796,0,0,0,-87.79491008,-13.85568845,0.227991288
00:00.6,10.823934,287.96747,-24.404964,2.384796,0,0,0,-87.79491008,-13.85568845,0.227991288
00:00.6,10.823934,287.96747,-24.404964,2.384796,0,0,0,-87.79491008,-13.85568845,0.227991288
00:00.6,11.466406,287.5141,-24.51017,1.2586958,0,0,0,-95.38924716,-10.96792972,4.453789627
00:00.6,11.466406,287.5141,-24.51017,1.2586958,0,0,0,-95.38924716,-10.96792972,4.453789627
00:00.6,11.466406,287.5141,-24.51017,1.2586958,0,0,0,-95.38924716,-10.96792972,4.453789627
00:00.6,11.466406,287.5141,-24.51017,1.2586958,0,0,0,-95.38924716,-10.96792972,4.453789627
00:00.6,11.466406,287.5141,-24.51017,1.2586958,0,0,0,-95.38924716,-10.96792972,4.453789627
00:00.6,12.015559,287.20935,-25.109653,0.972932,0,0,0,-86.61667513,-15.58215281,1.383204874
00:00.6,12.015559,287.20935,-25.109653,0.972932,0,0,0,-86.61667513,-15.58215281,1.383204874
00:00.6,12.015559,287.20935,-25.109653,0.972932,0,0,0,-86.61667513,-15.58215281,1.383204874
00:00.6,9.380463,286.79425,-26.165377,0.71942216,0,0,0,-92.14487315,-13.19723004,5.789809206
00:00.6,9.380463,286.79425,-26.165377,0.71942216,0,0,0,-92.14487315,-13.19723004,5.789809206
00:00.6,9.380463,286.79425,-26.165377,0.71942216,0,0,0,-92.14487315,-13.19723004,5.789809206
00:00.6,9.380463,286.79425,-26.165377,0.71942216,0,0,0,-92.14487315,-13.19723004,5.789809206
00:00.6,9.380463,286.79425,-26.165377,0.71942216,0,0,0,-92.14487315,-13.19723004,5.789809206
00:00.6,9.380463,286.79425,-26.165377,0.71942216,0,0,0,-92.14487315,-13.19723004,5.789809206
00:00.7,8.033902,286.73666,-27.024414,0.17791133,0,0,0,-65.82325703,-25.21877279,7.247850969
00:00.7,8.033902,286.73666,-27.024414,0.17791133,0,0,0,-65.82325703,-25.21877279,7.247850969
00:00.7,8.033902,286.73666,-27.024414,0.17791133,0,0,0,-65.82325703,-25.21877279,7.247850969
00:00.7,8.033902,286.73666,-27.024414,0.17791133,0,0,0,-65.82325703,-25.21877279,7.247850969
00:00.7,7.77787,286.57394,-27.16242,-0.45451114,0,0,0,-78.35728937,-19.54419016,10.55631862
00:00.7,7.77787,286.57394,-27.16242,-0.45451114,0,0,0,-78.35728937,-19.54419016,10.55631862
00:00.7,7.77787,286.57394,-27.16242,-0.45451114,0,0,0,-78.35728937,-19.54419016,10.55631862
00:00.7,7.77787,286.57394,-27.16242,-0.45451114,0,0,0,-78.35728937,-19.54419016,10.55631862
00:00.7,6.979265,285.9629,-26.842976,-1.0405391,0,0,0,-72.88593901,-26.85595206,0.545096427
